sample_id,text
sub-02::stimulus_678,"The activated emotions are: aesthetic_appreciation, craving, excitement, joy, sexual_desire."
sub-02::stimulus_679,"The activated emotions are: admiration, boredom, calmness, pride, relief."
sub-02::stimulus_680,"The activated emotions are: adoration, amusement, joy, nostalgia."
sub-02::stimulus_681,"The activated emotions are: anger, empathic_pain, guilt, interest, satisfaction, triumph."
sub-02::stimulus_682,"The activated emotions are: adoration, awe, calmness, nostalgia."
sub-02::stimulus_683,"The activated emotions are: adoration, amusement, calmness, nostalgia."
sub-02::stimulus_684,"The activated emotions are: aesthetic_appreciation, awe, envy, fear."
sub-02::stimulus_685,"The activated emotions are: adoration, amusement, awe, boredom, nostalgia."
sub-02::stimulus_686,"The activated emotions are: awe, boredom, fear, joy."
sub-02::stimulus_687,"The activated emotions are: anxiety, guilt, romance."
sub-02::stimulus_688,"The activated emotions are: adoration, amusement, awe, nostalgia, pride."
sub-02::stimulus_689,"The activated emotions are: adoration, amusement, nostalgia."
sub-02::stimulus_690,"The activated emotions are: anxiety, entrancement, fear, guilt, romance, sympathy."
sub-02::stimulus_691,"The activated emotions are: amusement, awkwardness, joy."
sub-02::stimulus_692,"The activated emotions are: boredom, confusion, joy."
sub-02::stimulus_693,"The activated emotions are: boredom, confusion, joy."
sub-02::stimulus_694,"The activated emotions are: boredom, confusion, joy."
sub-02::stimulus_695,"The activated emotions are: boredom, calmness, confusion, joy."
sub-02::stimulus_696,"The activated emotions are: boredom, confusion, joy, sympathy."
sub-02::stimulus_697,"The activated emotions are: boredom, confusion, joy."
sub-02::stimulus_698,"The activated emotions are: awe, fear, sympathy."
sub-02::stimulus_699,"The activated emotions are: anxiety, guilt, interest, satisfaction, sympathy."
sub-02::stimulus_700,"The activated emotions are: admiration, adoration, awe, satisfaction, triumph, shame."
sub-02::stimulus_701,"The activated emotions are: aesthetic_appreciation, envy, fear, guilt, nostalgia."
sub-02::stimulus_702,"The activated emotions are: adoration, amusement, awe, joy, nostalgia."
sub-02::stimulus_703,"The activated emotions are: anxiety, awe, guilt, interest, satisfaction."
sub-02::stimulus_704,"The activated emotions are: boredom, envy."
sub-02::stimulus_705,"The activated emotions are: amusement, confusion, fear, joy."
sub-02::stimulus_706,"The activated emotions are: anxiety, guilt, interest, romance, sympathy."
sub-02::stimulus_707,"The activated emotions are: awkwardness, empathic_pain, surprise, sympathy."
sub-02::stimulus_708,"The activated emotions are: adoration, amusement, awe, nostalgia."
sub-02::stimulus_709,"The activated emotions are: empathic_pain, surprise."
sub-02::stimulus_710,"The activated emotions are: aesthetic_appreciation, boredom, pride."
sub-02::stimulus_711,"The activated emotions are: boredom, sadness, surprise."
sub-02::stimulus_712,"The activated emotions are: amusement, pride."
sub-02::stimulus_713,The activated emotions are: empathic_pain.
sub-02::stimulus_714,"The activated emotions are: adoration, amusement, awe, joy, sympathy."
sub-02::stimulus_715,"The activated emotions are: amusement, awe, joy."
sub-02::stimulus_716,The activated emotions are: amusement.
sub-02::stimulus_717,"The activated emotions are: anxiety, joy, satisfaction, triumph."
sub-02::stimulus_718,"The activated emotions are: admiration, awe, boredom, joy, shame."
sub-02::stimulus_719,"The activated emotions are: admiration, anger, confusion, interest, romance, sympathy."
sub-02::stimulus_720,"The activated emotions are: amusement, anxiety, satisfaction, sympathy, triumph."
sub-02::stimulus_721,"The activated emotions are: amusement, anxiety, awe, joy, sympathy."
sub-02::stimulus_722,"The activated emotions are: admiration, anxiety, awe, guilt, joy."
sub-02::stimulus_723,"The activated emotions are: awe, empathic_pain, joy."
sub-02::stimulus_724,"The activated emotions are: anxiety, confusion, guilt, interest, joy, sympathy."
sub-02::stimulus_725,"The activated emotions are: amusement, awe, joy, sympathy."
sub-02::stimulus_726,"The activated emotions are: amusement, awkwardness, nostalgia, sadness, sympathy, triumph."
sub-02::stimulus_727,"The activated emotions are: amusement, anxiety, empathic_pain, guilt, interest, sympathy."
sub-02::stimulus_728,"The activated emotions are: amusement, awkwardness, boredom, confusion."
sub-02::stimulus_729,"The activated emotions are: craving, empathic_pain, joy."
sub-02::stimulus_730,"The activated emotions are: anxiety, guilt, interest, romance, sympathy."
sub-02::stimulus_731,"The activated emotions are: amusement, confusion, sympathy."
sub-02::stimulus_732,"The activated emotions are: empathic_pain, joy, surprise."
sub-02::stimulus_733,"The activated emotions are: anger, guilt, satisfaction."
sub-02::stimulus_734,"The activated emotions are: admiration, amusement, boredom, fear, joy."
sub-02::stimulus_735,"The activated emotions are: amusement, awe, confusion, envy, joy."
sub-02::stimulus_736,"The activated emotions are: amusement, anxiety, disgust, entrancement, interest, satisfaction, triumph."
sub-02::stimulus_737,"The activated emotions are: adoration, amusement, awe, nostalgia, pride."
sub-02::stimulus_738,"The activated emotions are: boredom, joy, sexual_desire."
sub-02::stimulus_739,"The activated emotions are: adoration, amusement, awe, calmness, nostalgia, sexual_desire."
sub-02::stimulus_740,The activated emotions are: amusement.
sub-02::stimulus_741,"The activated emotions are: amusement, nostalgia."
sub-02::stimulus_742,"The activated emotions are: admiration, amusement, awe, fear, romance, sympathy."
sub-02::stimulus_743,"The activated emotions are: aesthetic_appreciation, awe, calmness, envy, joy, romance, sexual_desire."
sub-02::stimulus_744,"The activated emotions are: anxiety, empathic_pain, entrancement, guilt, interest, satisfaction, sympathy, triumph."
sub-02::stimulus_745,"The activated emotions are: adoration, aesthetic_appreciation, awe, fear, nostalgia."
sub-02::stimulus_746,"The activated emotions are: anger, anxiety, entrancement, guilt, interest, satisfaction, sympathy, triumph."
sub-02::stimulus_747,"The activated emotions are: amusement, calmness, sympathy."
sub-02::stimulus_748,"The activated emotions are: amusement, boredom, disgust, pride."
sub-02::stimulus_749,"The activated emotions are: aesthetic_appreciation, envy, fear, joy, surprise, sympathy."
sub-02::stimulus_750,"The activated emotions are: anxiety, guilt, interest, satisfaction, sympathy, triumph."
sub-02::stimulus_751,"The activated emotions are: aesthetic_appreciation, boredom, envy, joy, nostalgia."
sub-02::stimulus_752,"The activated emotions are: amusement, boredom, pride."
sub-02::stimulus_753,"The activated emotions are: admiration, adoration, amusement, awe, joy, nostalgia, sympathy."
sub-02::stimulus_754,"The activated emotions are: aesthetic_appreciation, confusion, envy, joy."
sub-02::stimulus_755,"The activated emotions are: amusement, nostalgia, pride."
sub-02::stimulus_756,"The activated emotions are: entrancement, guilt, interest, satisfaction."
sub-02::stimulus_757,"The activated emotions are: admiration, aesthetic_appreciation, awe, calmness, envy, nostalgia."
sub-02::stimulus_758,"The activated emotions are: amusement, confusion, nostalgia."
sub-02::stimulus_759,"The activated emotions are: anger, anxiety, disgust, empathic_pain, entrancement, guilt, interest, satisfaction."
sub-02::stimulus_760,"The activated emotions are: anxiety, empathic_pain, entrancement, guilt, interest."
sub-02::stimulus_761,"The activated emotions are: aesthetic_appreciation, confusion, envy, joy."
sub-02::stimulus_762,"The activated emotions are: adoration, amusement, awe, nostalgia."
sub-02::stimulus_763,"The activated emotions are: admiration, boredom, calmness, envy, joy, nostalgia, sexual_desire."
sub-02::stimulus_764,"The activated emotions are: aesthetic_appreciation, awe, guilt, joy."
sub-02::stimulus_765,"The activated emotions are: amusement, anxiety, fear, guilt, joy, sympathy."
sub-02::stimulus_766,"The activated emotions are: aesthetic_appreciation, awe, calmness, nostalgia."
sub-02::stimulus_767,"The activated emotions are: anxiety, confusion, guilt, interest, joy."
sub-02::stimulus_768,"The activated emotions are: awe, confusion, empathic_pain, joy."
sub-02::stimulus_769,"The activated emotions are: adoration, amusement, awe, pride."
sub-02::stimulus_770,"The activated emotions are: amusement, awkwardness, nostalgia."
sub-02::stimulus_771,"The activated emotions are: aesthetic_appreciation, confusion, envy, joy, sexual_desire."
sub-02::stimulus_772,"The activated emotions are: amusement, joy, nostalgia, surprise."
sub-02::stimulus_773,"The activated emotions are: awe, nostalgia, sadness."
sub-02::stimulus_774,"The activated emotions are: amusement, confusion, sexual_desire, sympathy, shame."
sub-02::stimulus_775,"The activated emotions are: amusement, fear, joy, nostalgia."
sub-02::stimulus_776,"The activated emotions are: confusion, disgust, empathic_pain, guilt, interest, satisfaction, sympathy."
sub-02::stimulus_777,"The activated emotions are: anxiety, empathic_pain, entrancement, guilt, interest, satisfaction."
sub-02::stimulus_778,"The activated emotions are: amusement, joy, nostalgia, sympathy."
sub-02::stimulus_779,"The activated emotions are: adoration, nostalgia."
sub-02::stimulus_780,The activated emotions are: craving.
sub-02::stimulus_781,"The activated emotions are: anger, awkwardness, contempt, disgust, empathic_pain, interest, satisfaction."
sub-02::stimulus_782,"The activated emotions are: amusement, confusion, guilt, interest, sympathy."
sub-02::stimulus_783,"The activated emotions are: amusement, confusion, empathic_pain, surprise, sympathy."
sub-02::stimulus_784,"The activated emotions are: admiration, pride, relief, sexual_desire, shame."
sub-02::stimulus_785,"The activated emotions are: amusement, boredom, pride."
sub-02::stimulus_786,"The activated emotions are: aesthetic_appreciation, awe, boredom, calmness, envy."
sub-02::stimulus_787,"The activated emotions are: amusement, anxiety, boredom, confusion, disgust, entrancement, interest, sympathy."
sub-02::stimulus_788,"The activated emotions are: aesthetic_appreciation, amusement, confusion, joy, sexual_desire, sympathy."
sub-02::stimulus_789,"The activated emotions are: aesthetic_appreciation, boredom, craving, envy."
sub-02::stimulus_790,"The activated emotions are: anger, anxiety, disgust, empathic_pain, entrancement, guilt, interest, sympathy, triumph."
sub-02::stimulus_791,"The activated emotions are: awkwardness, empathic_pain, surprise."
sub-02::stimulus_792,"The activated emotions are: empathic_pain, entrancement, interest."
sub-02::stimulus_793,"The activated emotions are: admiration, awkwardness, confusion, sympathy, triumph."
sub-02::stimulus_794,"The activated emotions are: admiration, adoration, amusement, awe, sympathy, shame."
sub-02::stimulus_795,"The activated emotions are: aesthetic_appreciation, fear, nostalgia, sadness."
sub-02::stimulus_796,"The activated emotions are: admiration, amusement, entrancement, fear, pride, shame."
sub-02::stimulus_797,"The activated emotions are: amusement, awkwardness, confusion, interest, sympathy."
sub-02::stimulus_798,"The activated emotions are: aesthetic_appreciation, boredom, fear, surprise."
sub-02::stimulus_799,"The activated emotions are: aesthetic_appreciation, craving, joy."
sub-02::stimulus_800,"The activated emotions are: adoration, awe, nostalgia, triumph."
sub-02::stimulus_801,"The activated emotions are: aesthetic_appreciation, boredom, envy, joy."
sub-02::stimulus_802,"The activated emotions are: aesthetic_appreciation, awe, confusion, envy."
sub-02::stimulus_803,"The activated emotions are: entrancement, satisfaction, triumph."
sub-02::stimulus_804,"The activated emotions are: confusion, empathic_pain, interest, sympathy."
sub-02::stimulus_805,"The activated emotions are: admiration, adoration, amusement, awe, disgust, entrancement, envy, guilt, joy, nostalgia, satisfaction, sexual_desire, sympathy, triumph."
sub-02::stimulus_806,"The activated emotions are: amusement, anxiety, boredom, pride."
sub-02::stimulus_807,"The activated emotions are: boredom, joy, sexual_desire, sympathy."
sub-02::stimulus_808,"The activated emotions are: admiration, amusement, anxiety, envy, guilt, interest, romance, sympathy."
sub-02::stimulus_809,"The activated emotions are: aesthetic_appreciation, entrancement, envy, guilt, interest, joy, sympathy."
sub-02::stimulus_810,"The activated emotions are: amusement, boredom, pride."
sub-02::stimulus_811,"The activated emotions are: aesthetic_appreciation, confusion, guilt, interest."
sub-02::stimulus_812,"The activated emotions are: boredom, fear, joy, relief, shame."
sub-02::stimulus_813,"The activated emotions are: empathic_pain, entrancement, interest."
sub-02::stimulus_814,"The activated emotions are: amusement, boredom, pride."
sub-02::stimulus_815,"The activated emotions are: adoration, amusement, awe, boredom, calmness, satisfaction."
sub-02::stimulus_816,"The activated emotions are: adoration, excitement, joy, sadness, surprise."
