sample_id,text
sub-02::stimulus_577,The dominant emotional response is amusement.
sub-02::stimulus_578,The dominant emotional response is amusement.
sub-02::stimulus_579,The dominant emotional response is amusement.
sub-02::stimulus_580,The dominant emotional response is aesthetic_appreciation.
sub-02::stimulus_581,The dominant emotional response is awe.
sub-02::stimulus_582,The dominant emotional response is amusement.
sub-02::stimulus_583,The dominant emotional response is awe.
sub-02::stimulus_584,The dominant emotional response is adoration.
sub-02::stimulus_585,The dominant emotional response is aesthetic_appreciation.
sub-02::stimulus_586,The dominant emotional response is awe.
sub-02::stimulus_587,The dominant emotional response is surprise.
sub-02::stimulus_588,The dominant emotional response is sympathy.
sub-02::stimulus_589,The dominant emotional response is awe.
sub-02::stimulus_590,The dominant emotional response is calmness.
sub-02::stimulus_591,The dominant emotional response is amusement.
sub-02::stimulus_592,The dominant emotional response is amusement.
sub-02::stimulus_593,The dominant emotional response is nostalgia.
sub-02::stimulus_594,The dominant emotional response is awkwardness.
sub-02::stimulus_595,The dominant emotional response is anger.
sub-02::stimulus_596,The dominant emotional response is confusion.
sub-02::stimulus_597,The dominant emotional response is nostalgia.
sub-02::stimulus_598,The dominant emotional response is anxiety.
sub-02::stimulus_599,The dominant emotional response is surprise.
sub-02::stimulus_600,The dominant emotional response is amusement.
sub-02::stimulus_601,The dominant emotional response is aesthetic_appreciation.
sub-02::stimulus_602,The dominant emotional response is sympathy.
sub-02::stimulus_603,The dominant emotional response is anxiety.
sub-02::stimulus_604,The dominant emotional response is anxiety.
sub-02::stimulus_605,The dominant emotional response is nostalgia.
sub-02::stimulus_606,The dominant emotional response is interest.
sub-02::stimulus_607,The dominant emotional response is sympathy.
sub-02::stimulus_608,The dominant emotional response is adoration.
sub-02::stimulus_609,The dominant emotional response is amusement.
sub-02::stimulus_610,The dominant emotional response is boredom.
sub-02::stimulus_611,The dominant emotional response is satisfaction.
sub-02::stimulus_612,The dominant emotional response is aesthetic_appreciation.
sub-02::stimulus_613,The dominant emotional response is aesthetic_appreciation.
sub-02::stimulus_614,The dominant emotional response is amusement.
sub-02::stimulus_615,The dominant emotional response is anxiety.
sub-02::stimulus_616,The dominant emotional response is aesthetic_appreciation.
sub-02::stimulus_617,The dominant emotional response is adoration.
sub-02::stimulus_618,The dominant emotional response is amusement.
sub-02::stimulus_619,The dominant emotional response is awe.
sub-02::stimulus_620,The dominant emotional response is amusement.
sub-02::stimulus_621,The dominant emotional response is joy.
sub-02::stimulus_622,The dominant emotional response is amusement.
sub-02::stimulus_623,The dominant emotional response is awe.
sub-02::stimulus_624,The dominant emotional response is anxiety.
sub-02::stimulus_625,The dominant emotional response is adoration.
sub-02::stimulus_626,The dominant emotional response is anxiety.
sub-02::stimulus_627,The dominant emotional response is adoration.
sub-02::stimulus_628,The dominant emotional response is nostalgia.
sub-02::stimulus_629,The dominant emotional response is joy.
sub-02::stimulus_630,The dominant emotional response is pride.
sub-02::stimulus_631,The dominant emotional response is aesthetic_appreciation.
sub-02::stimulus_632,The dominant emotional response is interest.
sub-02::stimulus_633,The dominant emotional response is amusement.
sub-02::stimulus_634,The dominant emotional response is empathic_pain.
sub-02::stimulus_635,The dominant emotional response is sadness.
sub-02::stimulus_636,The dominant emotional response is aesthetic_appreciation.
sub-02::stimulus_637,The dominant emotional response is shame.
sub-02::stimulus_638,The dominant emotional response is amusement.
sub-02::stimulus_639,The dominant emotional response is awe.
sub-02::stimulus_640,The dominant emotional response is amusement.
sub-02::stimulus_641,The dominant emotional response is surprise.
sub-02::stimulus_642,The dominant emotional response is amusement.
sub-02::stimulus_643,The dominant emotional response is interest.
sub-02::stimulus_644,The dominant emotional response is empathic_pain.
sub-02::stimulus_645,The dominant emotional response is aesthetic_appreciation.
sub-02::stimulus_646,The dominant emotional response is interest.
sub-02::stimulus_647,The dominant emotional response is interest.
sub-02::stimulus_648,The dominant emotional response is anxiety.
sub-02::stimulus_649,The dominant emotional response is amusement.
sub-02::stimulus_650,The dominant emotional response is nostalgia.
sub-02::stimulus_651,The dominant emotional response is aesthetic_appreciation.
sub-02::stimulus_652,The dominant emotional response is aesthetic_appreciation.
sub-02::stimulus_653,The dominant emotional response is amusement.
sub-02::stimulus_654,The dominant emotional response is amusement.
sub-02::stimulus_655,The dominant emotional response is surprise.
sub-02::stimulus_656,The dominant emotional response is amusement.
sub-02::stimulus_657,The dominant emotional response is amusement.
sub-02::stimulus_658,The dominant emotional response is aesthetic_appreciation.
sub-02::stimulus_659,The dominant emotional response is aesthetic_appreciation.
sub-02::stimulus_660,The dominant emotional response is amusement.
sub-02::stimulus_661,The dominant emotional response is surprise.
sub-02::stimulus_662,The dominant emotional response is joy.
sub-02::stimulus_663,The dominant emotional response is awe.
sub-02::stimulus_664,The dominant emotional response is joy.
sub-02::stimulus_665,The dominant emotional response is empathic_pain.
sub-02::stimulus_666,The dominant emotional response is nostalgia.
sub-02::stimulus_667,The dominant emotional response is empathic_pain.
sub-02::stimulus_668,The dominant emotional response is amusement.
sub-02::stimulus_669,The dominant emotional response is aesthetic_appreciation.
sub-02::stimulus_670,The dominant emotional response is amusement.
sub-02::stimulus_671,The dominant emotional response is awe.
sub-02::stimulus_672,The dominant emotional response is envy.
sub-02::stimulus_673,The dominant emotional response is satisfaction.
sub-02::stimulus_674,The dominant emotional response is interest.
sub-02::stimulus_675,The dominant emotional response is shame.
sub-02::stimulus_676,The dominant emotional response is awe.
sub-02::stimulus_677,The dominant emotional response is sympathy.
sub-02::stimulus_678,The dominant emotional response is craving.
sub-02::stimulus_679,The dominant emotional response is boredom.
sub-02::stimulus_680,The dominant emotional response is amusement.
sub-02::stimulus_681,The dominant emotional response is anger.
sub-02::stimulus_682,The dominant emotional response is adoration.
sub-02::stimulus_683,The dominant emotional response is adoration.
sub-02::stimulus_684,The dominant emotional response is awe.
sub-02::stimulus_685,The dominant emotional response is amusement.
sub-02::stimulus_686,The dominant emotional response is joy.
sub-02::stimulus_687,The dominant emotional response is guilt.
sub-02::stimulus_688,The dominant emotional response is nostalgia.
sub-02::stimulus_689,The dominant emotional response is amusement.
sub-02::stimulus_690,The dominant emotional response is anxiety.
sub-02::stimulus_691,The dominant emotional response is amusement.
sub-02::stimulus_692,The dominant emotional response is confusion.
sub-02::stimulus_693,The dominant emotional response is boredom.
sub-02::stimulus_694,The dominant emotional response is boredom.
sub-02::stimulus_695,The dominant emotional response is confusion.
sub-02::stimulus_696,The dominant emotional response is confusion.
sub-02::stimulus_697,The dominant emotional response is boredom.
sub-02::stimulus_698,The dominant emotional response is awe.
sub-02::stimulus_699,The dominant emotional response is interest.
sub-02::stimulus_700,The dominant emotional response is satisfaction.
sub-02::stimulus_701,The dominant emotional response is fear.
sub-02::stimulus_702,The dominant emotional response is amusement.
sub-02::stimulus_703,The dominant emotional response is guilt.
sub-02::stimulus_704,The dominant emotional response is boredom.
sub-02::stimulus_705,The dominant emotional response is amusement.
sub-02::stimulus_706,The dominant emotional response is guilt.
sub-02::stimulus_707,The dominant emotional response is empathic_pain.
sub-02::stimulus_708,The dominant emotional response is amusement.
sub-02::stimulus_709,The dominant emotional response is surprise.
sub-02::stimulus_710,The dominant emotional response is pride.
sub-02::stimulus_711,The dominant emotional response is sadness.
sub-02::stimulus_712,The dominant emotional response is pride.
sub-02::stimulus_713,The dominant emotional response is empathic_pain.
sub-02::stimulus_714,The dominant emotional response is amusement.
sub-02::stimulus_715,The dominant emotional response is amusement.
sub-02::stimulus_716,The dominant emotional response is amusement.
sub-02::stimulus_717,The dominant emotional response is satisfaction.
sub-02::stimulus_718,The dominant emotional response is awe.
sub-02::stimulus_719,The dominant emotional response is confusion.
sub-02::stimulus_720,The dominant emotional response is amusement.
sub-02::stimulus_721,The dominant emotional response is awe.
sub-02::stimulus_722,The dominant emotional response is anxiety.
sub-02::stimulus_723,The dominant emotional response is joy.
sub-02::stimulus_724,The dominant emotional response is anxiety.
sub-02::stimulus_725,The dominant emotional response is amusement.
sub-02::stimulus_726,The dominant emotional response is amusement.
